id,match_id,league,market_type,prediction,odds_taken,closing_odds,clv_percentage,diamond_score,edge_pct,ev_expected,is_winner,profit_loss,source,created_at,implied_prob,predicted_prob,hours_before_match,data_quality_score,model_uncertainty,steam_move,odds_movement,league_tier,match_importance,reality_score,class_score,context_score,home_tier,away_tier,tier_difference,convergence_status,system_confidence,adjusted_confidence,reality_check_correct,home_form,home_pressing,home_style,home_win_rate,home_draw_rate,home_strength,away_form,away_pressing,away_style,away_win_rate,home_tier_class,home_power,home_big_game,away_tier_class,away_power,away_big_game,got_value,line_movement_pct
14484,42bdb04e5b87b0cc8e89ee0137469616,,dc_12,dc_12,1.24,,,76,6.6,,True,0.24,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14538,5c802f90c860b03d3ab259237d2b9867,,dc_1x,dc_1x,1.22,,,40,-14.13,,True,0.22,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14537,5c802f90c860b03d3ab259237d2b9867,,dc_x2,dc_x2,2.14,,,45,2.87,,True,1.14,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14536,5c802f90c860b03d3ab259237d2b9867,,dc_12,dc_12,1.24,,,61,0.33,,False,-1.0,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14535,5c802f90c860b03d3ab259237d2b9867,,btts_yes,btts_yes,1.61,,,85,19.37,,False,-1.0,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14539,5c802f90c860b03d3ab259237d2b9867,,away,away,4.4,,,38,8.64,,False,-1.0,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14673,b9aa270332a686385631824d477fd3b5,,btts_yes,btts_yes,1.88,,,22,-16.66,,True,0.88,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-18.8,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,offensive,57.14,14.29,57.0,neutral,medium,balanced,50.0,C,37.0,1.0,,,,0,
14483,42bdb04e5b87b0cc8e89ee0137469616,,home,home,1.8,,,84,24.99,,True,0.8,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14482,42bdb04e5b87b0cc8e89ee0137469616,,dc_1x,dc_1x,1.27,,,88,11.88,,True,0.27,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14625,9b55f146c24d7a8216acf1a953ddfaee,,away,away,3.6,,,4,-13.4,,False,-1.0,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-63.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced,14.29,71.43,14.0,neutral,medium,defensive,0.0,C,34.0,1.0,C,44.8,1.0,0,
14730,fc303e7b30ea1b0e2fa51bcdda1b221e,,btts_no,btts_no,2.89,,,66,15.22,,False,-1.0,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,66.67,16.67,66.0,neutral,medium,offensive,40.0,C,38.8,1.0,S,98.8,1.15,0,
14624,9b55f146c24d7a8216acf1a953ddfaee,,over_25,over_25,2.28,,,10,-28.41,,False,-1.0,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-63.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced,14.29,71.43,14.0,neutral,medium,defensive,0.0,C,34.0,1.0,C,44.8,1.0,0,
14623,9b55f146c24d7a8216acf1a953ddfaee,,btts_yes,btts_yes,2.1,,,12,-27.87,,True,1.1,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-63.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced,14.29,71.43,14.0,neutral,medium,defensive,0.0,C,34.0,1.0,C,44.8,1.0,0,
14622,9b55f146c24d7a8216acf1a953ddfaee,,dc_x2,dc_x2,1.6,,,27,-11.66,,True,0.6,v5_enhanced,2025-12-01 00:15:07.317766,,,,,,False,-63.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced,14.29,71.43,14.0,neutral,medium,defensive,0.0,C,34.0,1.0,C,44.8,1.0,0,
14300,5c802f90c860b03d3ab259237d2b9867,,dc_1x,dc_1x,1.26,,,89,6.69,,True,0.26,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14340,8519adbb67cc79b5cb8743fa9878d8f6,,dc_12,dc_12,1.27,,,89,4.29,,True,0.27,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14297,5c802f90c860b03d3ab259237d2b9867,,over_25,over_25,1.76,,,85,29.9,,True,0.76,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14304,5c802f90c860b03d3ab259237d2b9867,,home,home,1.85,,,0,0.29,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14306,5c802f90c860b03d3ab259237d2b9867,,under_25,under_25,2.14,,,0,-17.61,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14342,8519adbb67cc79b5cb8743fa9878d8f6,,dc_1x,dc_1x,1.16,,,58,-4.1,,True,0.16,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14344,8519adbb67cc79b5cb8743fa9878d8f6,,dc_x2,dc_x2,2.02,,,20,11.91,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14346,8519adbb67cc79b5cb8743fa9878d8f6,,under_25,under_25,1.84,,,6,0.14,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14302,5c802f90c860b03d3ab259237d2b9867,,dc_x2,dc_x2,2.08,,,4,-1.25,,True,1.08,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14347,8519adbb67cc79b5cb8743fa9878d8f6,,home,home,1.73,,,0,-13.89,,True,0.73,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14274,02dd064b20d8450e3553fcad8b596057,,home,home,3.8,,,0,17.38,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14298,5c802f90c860b03d3ab259237d2b9867,,dc_12,dc_12,1.31,,,87,15.02,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14272,02dd064b20d8450e3553fcad8b596057,,under_25,under_25,1.84,,,6,0.06,,True,0.84,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14339,8519adbb67cc79b5cb8743fa9878d8f6,,btts_yes,btts_yes,1.88,,,94,9.06,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14271,02dd064b20d8450e3553fcad8b596057,,dc_x2,dc_x2,1.25,,,8,-18.29,,True,0.25,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14268,02dd064b20d8450e3553fcad8b596057,,over_25,over_25,1.99,,,85,7.57,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14267,02dd064b20d8450e3553fcad8b596057,,dc_1x,dc_1x,1.77,,,89,25.35,,True,0.77,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14266,02dd064b20d8450e3553fcad8b596057,,btts_yes,btts_yes,1.83,,,94,7.73,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14265,02dd064b20d8450e3553fcad8b596057,,dc_12,dc_12,1.31,,,94,6.69,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14341,8519adbb67cc79b5cb8743fa9878d8f6,,over_25,over_25,2.04,,,82,8.71,,True,1.04,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
14299,5c802f90c860b03d3ab259237d2b9867,,btts_yes,btts_yes,1.62,,,88,16.35,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14305,5c802f90c860b03d3ab259237d2b9867,,draw,draw,3.92,,,0,-6.77,,True,2.92,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14301,5c802f90c860b03d3ab259237d2b9867,,btts_no,btts_no,2.61,,,24,-0.78,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14303,5c802f90c860b03d3ab259237d2b9867,,away,away,4.45,,,10,1.88,,False,-1.0,orchestrator_v7_smart,2025-12-01 00:00:02.309688,,,,,,False,-11.7,1,,,,,,,,,,,,neutral,medium,balanced_offensive,63.64,0.0,63.0,neutral,medium,balanced,40.0,,,,,,,0,
14261,fc303e7b30ea1b0e2fa51bcdda1b221e,,away,away,1.72,,,18,-20.68,,True,0.72,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,66.67,16.67,66.0,neutral,medium,offensive,40.0,C,38.8,1.0,S,98.8,1.15,0,
14193,6b4b4bc11193310fdc12f84267d4196d,,dc_12,dc_12,1.37,,,100,10.34,,True,0.37,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-46.8,1,,,,,,,,,,,,neutral,medium,balanced_defensive,66.67,33.33,66.0,neutral,medium,balanced_defensive,42.86,C,37.0,1.0,C,43.0,1.0,0,
14257,fc303e7b30ea1b0e2fa51bcdda1b221e,,btts_yes,btts_yes,1.58,,,57,-3.23,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,66.67,16.67,66.0,neutral,medium,offensive,40.0,C,38.8,1.0,S,98.8,1.15,0,
14194,6b4b4bc11193310fdc12f84267d4196d,,dc_1x,dc_1x,1.36,,,90,12.39,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-46.8,1,,,,,,,,,,,,neutral,medium,balanced_defensive,66.67,33.33,66.0,neutral,medium,balanced_defensive,42.86,C,37.0,1.0,C,43.0,1.0,0,
14196,6b4b4bc11193310fdc12f84267d4196d,,btts_yes,btts_yes,1.79,,,63,3.59,,True,0.79,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-46.8,1,,,,,,,,,,,,neutral,medium,balanced_defensive,66.67,33.33,66.0,neutral,medium,balanced_defensive,42.86,C,37.0,1.0,C,43.0,1.0,0,
14197,6b4b4bc11193310fdc12f84267d4196d,,over_25,over_25,1.95,,,56,4.55,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-46.8,1,,,,,,,,,,,,neutral,medium,balanced_defensive,66.67,33.33,66.0,neutral,medium,balanced_defensive,42.86,C,37.0,1.0,C,43.0,1.0,0,
14259,fc303e7b30ea1b0e2fa51bcdda1b221e,,over_25,over_25,1.72,,,40,-3.39,,True,0.72,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,66.67,16.67,66.0,neutral,medium,offensive,40.0,C,38.8,1.0,S,98.8,1.15,0,
14260,fc303e7b30ea1b0e2fa51bcdda1b221e,,under_25,under_25,2.34,,,15,14.36,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,66.67,16.67,66.0,neutral,medium,offensive,40.0,C,38.8,1.0,S,98.8,1.15,0,
14262,fc303e7b30ea1b0e2fa51bcdda1b221e,,dc_x2,dc_x2,1.22,,,12,-9.29,,True,0.22,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,66.67,16.67,66.0,neutral,medium,offensive,40.0,C,38.8,1.0,S,98.8,1.15,0,
14264,fc303e7b30ea1b0e2fa51bcdda1b221e,,home,home,5.0,,,0,15.49,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,66.67,16.67,66.0,neutral,medium,offensive,40.0,C,38.8,1.0,S,98.8,1.15,0,
14200,6b4b4bc11193310fdc12f84267d4196d,,dc_x2,dc_x2,1.72,,,8,-1.2,,True,0.72,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-46.8,1,,,,,,,,,,,,neutral,medium,balanced_defensive,66.67,33.33,66.0,neutral,medium,balanced_defensive,42.86,C,37.0,1.0,C,43.0,1.0,0,
14195,6b4b4bc11193310fdc12f84267d4196d,,btts_no,btts_no,2.27,,,51,8.38,,True,1.27,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-46.8,1,,,,,,,,,,,,neutral,medium,balanced_defensive,66.67,33.33,66.0,neutral,medium,balanced_defensive,42.86,C,37.0,1.0,C,43.0,1.0,0,
14199,6b4b4bc11193310fdc12f84267d4196d,,away,away,3.5,,,10,-3.42,,True,2.5,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-46.8,1,,,,,,,,,,,,neutral,medium,balanced_defensive,66.67,33.33,66.0,neutral,medium,balanced_defensive,42.86,C,37.0,1.0,C,43.0,1.0,0,
14201,6b4b4bc11193310fdc12f84267d4196d,,draw,draw,3.4,,,1,-2.56,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-46.8,1,,,,,,,,,,,,neutral,medium,balanced_defensive,66.67,33.33,66.0,neutral,medium,balanced_defensive,42.86,C,37.0,1.0,C,43.0,1.0,0,
14256,fc303e7b30ea1b0e2fa51bcdda1b221e,,btts_no,btts_no,2.72,,,68,15.18,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,66.67,16.67,66.0,neutral,medium,offensive,40.0,C,38.8,1.0,S,98.8,1.15,0,
14263,fc303e7b30ea1b0e2fa51bcdda1b221e,,draw,draw,4.15,,,5,5.3,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,66.67,16.67,66.0,neutral,medium,offensive,40.0,C,38.8,1.0,S,98.8,1.15,0,
14202,6b4b4bc11193310fdc12f84267d4196d,,home,home,2.26,,,0,3.03,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-46.8,1,,,,,,,,,,,,neutral,medium,balanced_defensive,66.67,33.33,66.0,neutral,medium,balanced_defensive,42.86,C,37.0,1.0,C,43.0,1.0,0,
14258,fc303e7b30ea1b0e2fa51bcdda1b221e,,dc_12,dc_12,1.28,,,89,2.52,,True,0.28,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,66.67,16.67,66.0,neutral,medium,offensive,40.0,C,38.8,1.0,S,98.8,1.15,0,
14255,fc303e7b30ea1b0e2fa51bcdda1b221e,,dc_1x,dc_1x,2.27,,,83,30.11,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,66.67,16.67,66.0,neutral,medium,offensive,40.0,C,38.8,1.0,S,98.8,1.15,0,
14192,42bdb04e5b87b0cc8e89ee0137469616,,under_25,under_25,2.88,,,8,13.49,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14187,42bdb04e5b87b0cc8e89ee0137469616,,over_35,over_35,2.04,,,13,-13.52,,True,1.04,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14191,42bdb04e5b87b0cc8e89ee0137469616,,dc_x2,dc_x2,2.1,,,4,-1.34,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14188,42bdb04e5b87b0cc8e89ee0137469616,,home,home,1.77,,,0,-1.29,,True,0.77,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14184,42bdb04e5b87b0cc8e89ee0137469616,,btts_yes,btts_yes,1.29,,,61,-8.37,,True,0.29,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14181,42bdb04e5b87b0cc8e89ee0137469616,,dc_12,dc_12,1.24,,,97,7.26,,True,0.24,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14183,42bdb04e5b87b0cc8e89ee0137469616,,dc_1x,dc_1x,1.25,,,93,11.04,,True,0.25,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14182,42bdb04e5b87b0cc8e89ee0137469616,,over_25,over_25,1.4,,,65,-6.53,,True,0.4,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14198,6b4b4bc11193310fdc12f84267d4196d,,under_25,under_25,1.91,,,10,3.79,,True,0.91,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-46.8,1,,,,,,,,,,,,neutral,medium,balanced_defensive,66.67,33.33,66.0,neutral,medium,balanced_defensive,42.86,C,37.0,1.0,C,43.0,1.0,0,
14186,42bdb04e5b87b0cc8e89ee0137469616,,under_35,under_35,1.82,,,48,12.78,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14185,42bdb04e5b87b0cc8e89ee0137469616,,btts_no,btts_no,4.45,,,37,22.21,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14189,42bdb04e5b87b0cc8e89ee0137469616,,away,away,4.1,,,8,-4.68,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
14190,42bdb04e5b87b0cc8e89ee0137469616,,draw,draw,4.3,,,0,-0.76,,False,-1.0,orchestrator_v7_smart,2025-11-30 20:00:01.658371,,,,,,False,-3.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,True,neutral,medium,offensive,90.91,0.0,90.0,neutral,medium,balanced,,A,89.6,1.15,,,,0,
13804,b9aa270332a686385631824d477fd3b5,,away,away,6.5,,,6,-1.03,,True,5.5,orchestrator_v7_smart,2025-11-30 12:00:02.659940,,,,,,False,-18.8,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,offensive,57.14,14.29,57.0,neutral,medium,balanced,50.0,C,37.0,1.0,,,,0,
13699,9b55f146c24d7a8216acf1a953ddfaee,,dc_1x,dc_1x,1.15,,,89,8.04,,True,0.15,orchestrator_v7_smart,2025-11-30 12:00:02.659940,,,,,,False,-63.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced,14.29,71.43,14.0,neutral,medium,defensive,0.0,C,34.0,1.0,C,44.8,1.0,0,
13698,9b55f146c24d7a8216acf1a953ddfaee,,btts_no,btts_no,1.91,,,86,14.74,,False,-1.0,orchestrator_v7_smart,2025-11-30 12:00:02.659940,,,,,,False,-63.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced,14.29,71.43,14.0,neutral,medium,defensive,0.0,C,34.0,1.0,C,44.8,1.0,0,
13703,9b55f146c24d7a8216acf1a953ddfaee,,home,home,1.91,,,7,7.14,,False,-1.0,orchestrator_v7_smart,2025-11-30 12:00:02.659940,,,,,,False,-63.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced,14.29,71.43,14.0,neutral,medium,defensive,0.0,C,34.0,1.0,C,44.8,1.0,0,
13701,9b55f146c24d7a8216acf1a953ddfaee,,over_25,over_25,2.28,,,37,0.87,,False,-1.0,orchestrator_v7_smart,2025-11-30 12:00:02.659940,,,,,,False,-63.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced,14.29,71.43,14.0,neutral,medium,defensive,0.0,C,34.0,1.0,C,44.8,1.0,0,
13805,b9aa270332a686385631824d477fd3b5,,draw,draw,3.6,,,0,-2.22,,False,-1.0,orchestrator_v7_smart,2025-11-30 12:00:02.659940,,,,,,False,-18.8,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,offensive,57.14,14.29,57.0,neutral,medium,balanced,50.0,C,37.0,1.0,,,,0,
13796,b61916f65e2721cd0c65c7ddbc4c8d5b,,home,home,5.75,,,0,26.53,,False,-1.0,orchestrator_v7_smart,2025-11-30 12:00:02.659940,,,,,,False,-2.7,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
13806,b9aa270332a686385631824d477fd3b5,,home,home,1.44,,,0,-12.61,,False,-1.0,orchestrator_v7_smart,2025-11-30 12:00:02.659940,,,,,,False,-18.8,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,offensive,57.14,14.29,57.0,neutral,medium,balanced,50.0,C,37.0,1.0,,,,0,
13789,b61916f65e2721cd0c65c7ddbc4c8d5b,,dc_12,dc_12,1.21,,,74,0.39,,True,0.21,orchestrator_v7_smart,2025-11-30 12:00:02.659940,,,,,,False,-2.7,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
13705,9b55f146c24d7a8216acf1a953ddfaee,,dc_x2,dc_x2,1.6,,,1,-21.87,,True,0.6,orchestrator_v7_smart,2025-11-30 12:00:02.659940,,,,,,False,-63.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced,14.29,71.43,14.0,neutral,medium,defensive,0.0,C,34.0,1.0,C,44.8,1.0,0,
